"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","IDN","Indonesia","2013","2013",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","IDN","Indonesia","2014","2014",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","IDN","Indonesia","2016","2016",,"a","Category not applicable"
"FOFSPPTP_1","Out-of-school children of primary school age in pre-primary education, percentage female (%)","IDN","Indonesia","2017","2017",,"a","Category not applicable"
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","VNM","Viet Nam","2014","2014",14688,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","VNM","Viet Nam","2015","2015",17863,,
"OFSPPT_1_M_CP","Out-of-school children of primary school age in pre-primary education, male (number)","VNM","Viet Nam","2017","2017",22346,,
"OFST_1_CP","Out-of-school children of primary school age, both sexes (number)","SGP","Singapore","2016","2016",138,"+","National Estimation"
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","VNM","Viet Nam","2014","2014",9984,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","VNM","Viet Nam","2015","2015",15522,,
"OFSPPT_1_F_CP","Out-of-school children of primary school age in pre-primary education, female (number)","VNM","Viet Nam","2017","2017",20144,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2012","2012",5,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2013","2013",122,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2014","2014",21,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2015","2015",152,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2016","2016",636,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","BRN","Brunei Darussalam","2017","2017",321,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","IDN","Indonesia","2013","2013",8733,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","IDN","Indonesia","2014","2014",61825,"‡","UIS Estimation"
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","IDN","Indonesia","2016","2016",171924,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","IDN","Indonesia","2017","2017",152526,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2012","2012",84558,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2013","2013",77778,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2014","2014",72106,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2015","2015",69103,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2016","2016",60010,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","LAO","Lao People's Democratic Republic","2017","2017",57012,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","MYS","Malaysia","2012","2012",24594,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","MYS","Malaysia","2013","2013",34258,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","MYS","Malaysia","2014","2014",17791,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","MYS","Malaysia","2015","2015",6969,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","PHL","Philippines","2015","2015",339546,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","PHL","Philippines","2016","2016",451655,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","THA","Thailand","2014","2014",3748,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","THA","Thailand","2015","2015",35342,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","THA","Thailand","2017","2017",24053,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","VNM","Viet Nam","2012","2012",131337,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","VNM","Viet Nam","2014","2014",43179,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","VNM","Viet Nam","2015","2015",18641,,
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","VNM","Viet Nam","2017","2017",10613,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2012","2012",5,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2013","2013",,"n","Magnitude nil or negligible"
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2014","2014",21,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2015","2015",108,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2016","2016",314,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","BRN","Brunei Darussalam","2017","2017",165,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","KHM","Cambodia","2012","2012",85774,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2012","2012",40874,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2013","2013",37705,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2014","2014",34768,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2015","2015",33219,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2016","2016",28954,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","LAO","Lao People's Democratic Republic","2017","2017",27502,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","MYS","Malaysia","2012","2012",9152,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","MYS","Malaysia","2013","2013",14507,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","MYS","Malaysia","2014","2014",7648,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","MYS","Malaysia","2015","2015",1804,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","PHL","Philippines","2015","2015",156765,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","PHL","Philippines","2016","2016",209552,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","THA","Thailand","2014","2014",,"n","Magnitude nil or negligible"
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","THA","Thailand","2015","2015",35342,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","THA","Thailand","2017","2017",12306,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2012","2012",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2013","2013",122,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2014","2014",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2015","2015",44,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2016","2016",322,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","BRN","Brunei Darussalam","2017","2017",156,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","KHM","Cambodia","2012","2012",89862,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","MYS","Malaysia","2012","2012",15442,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","MYS","Malaysia","2013","2013",19751,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","MYS","Malaysia","2014","2014",10143,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","MYS","Malaysia","2015","2015",5165,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","PHL","Philippines","2015","2015",182781,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","PHL","Philippines","2016","2016",242103,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","THA","Thailand","2014","2014",3748,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","THA","Thailand","2015","2015",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","THA","Thailand","2017","2017",11747,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","VNM","Viet Nam","2014","2014",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","VNM","Viet Nam","2015","2015",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","VNM","Viet Nam","2017","2017",,"n","Magnitude nil or negligible"
"OFST_AGM1_CP","Out-of-school children, one year before than official primary entry age, both sexes (number)","KHM","Cambodia","2012","2012",175636,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","IDN","Indonesia","2013","2013",,"n","Magnitude nil or negligible"
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","IDN","Indonesia","2014","2014",61825,"‡","UIS Estimation"
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","IDN","Indonesia","2016","2016",,"n","Magnitude nil or negligible"
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","IDN","Indonesia","2017","2017",,"n","Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","IDN","Indonesia","2013","2013",8733,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","IDN","Indonesia","2014","2014",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","IDN","Indonesia","2016","2016",171924,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","IDN","Indonesia","2017","2017",152526,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2012","2012",43684,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2013","2013",40073,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2014","2014",37338,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2015","2015",35884,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2016","2016",31056,,
"OFST_AGM1_M_CP","Out-of-school children, one year younger than official primary entry age, male (number)","LAO","Lao People's Democratic Republic","2017","2017",29510,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","VNM","Viet Nam","2014","2014",43179,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","VNM","Viet Nam","2015","2015",18641,,
"OFST_AGM1_F_CP","Out-of-school children, one year before than official primary entry age, female (number)","VNM","Viet Nam","2017","2017",10613,,
