"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SCHBSP_2_PU_WCOMPUT","Proportion of public lower secondary schools with access to computers for pedagogical purposes (%)","PHL","Philippines","2016","2016",86.09255,,
"SCHBSP_3_WWASH","Proportion of secondary schools with basic handwashing facilities (%)","IDN","Indonesia","2017","2017",51.36907,,
"SCHBSP_3_WWASH","Proportion of secondary schools with basic handwashing facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2T3_PU_WINTERN","Proportion of public secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",54.87839,,
"SCHBSP_1_WTOILA","Proportion of primary schools with single-sex basic sanitation facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_1_WWATA","Proportion of primary schools with access to basic drinking water (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_1_WELEC","Proportion of primary schools with access to electricity (%)","MMR","Myanmar","2017","2017",27.38976,,
"SCHBSP_1_PU_WWATA","Proportion of public primary schools with access to basic drinking water (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_1_PU_WWASH","Proportion of public primary schools with basic handwashing facilities (%)","PHL","Philippines","2015","2015",62.64231,,
"SCHBSP_1_PU_WWASH","Proportion of public primary schools with basic handwashing facilities (%)","PHL","Philippines","2016","2016",62.62773,,
"SCHBSP_2_PR_WELEC","Proportion of private lower secondary schools with access to electricity (%)","LAO","Lao People's Democratic Republic","2016","2016",100,,
"SCHBSP_2_PR_WINFSTUDIS","Proportion of private lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%)","MYS","Malaysia","2017","2017",92.89773,,
"SCHBSP_2_PU_WINTERN","Proportion of public lower secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",35.21829,,
"SCHBSP_1_PU_WWATA","Proportion of public primary schools with access to basic drinking water (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_1_PU_WTOILA","Proportion of public primary schools with single-sex basic sanitation facilities (%)","MMR","Myanmar","2016","2016",0.19991,,
"SCHBSP_2_PR_WINTERN","Proportion of private lower secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",25.91134,,
"SCHBSP_1_WWASH","Proportion of primary schools with basic handwashing facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2_PR_WTOILA","Proportion of private lower secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2_PR_WTOILA","Proportion of private lower secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_2_PR_WCOMPUT","Proportion of private lower secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2017","2017",33.59583,,
"SCHBSP_1_WINFSTUDIS","Proportion of primary schools with access to adapted infrastructure and materials for students with disabilities (%)","MYS","Malaysia","2017","2017",14.7432,,
"SCHBSP_2_PR_WWASH","Proportion of private lower secondary schools with basic handwashing facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2_WELEC","Proportion of lower secondary schools with access to electricity (%)","MMR","Myanmar","2016","2016",59.90248,,
"SCHBSP_2_WELEC","Proportion of lower secondary schools with access to electricity (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_WELEC","Proportion of upper secondary schools with access to electricity (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2_WINTERN","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",29.99947,,
"SCHBSP_3_WINTERN","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",85.00128,,
"SCHBSP_2T3_WINTERN","Proportion of secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",51.20673,,
"SCHBSP_3_WCOMPUT","Proportion of upper secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2016","2016",67.09425,,
"SCHBSP_3_WCOMPUT","Proportion of upper secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2017","2017",67.23037,,
"SCHBSP_3_WCOMPUT","Proportion of upper secondary schools with access to computers for pedagogical purposes (%)","MMR","Myanmar","2012","2012",47.72443,,
"SCHBSP_2_WWATA","Proportion of lower secondary schools with access to basic drinking water (%)","IDN","Indonesia","2016","2016",47.27839,,
"SCHBSP_2_WWATA","Proportion of lower secondary schools with access to basic drinking water (%)","IDN","Indonesia","2017","2017",46.89731,,
"SCHBSP_2_WWATA","Proportion of lower secondary schools with access to basic drinking water (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_WWATA","Proportion of upper secondary schools with access to basic drinking water (%)","IDN","Indonesia","2016","2016",57.59109,,
"SCHBSP_3_WWATA","Proportion of upper secondary schools with access to basic drinking water (%)","IDN","Indonesia","2017","2017",56.66373,,
"SCHBSP_3_WWATA","Proportion of upper secondary schools with access to basic drinking water (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2_WTOILA","Proportion of lower secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2_WTOILA","Proportion of lower secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_2_WTOILA","Proportion of lower secondary schools with single-sex basic sanitation facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_WTOILA","Proportion of secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_WTOILA","Proportion of secondary schools with single-sex basic sanitation facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_2_WWASH","Proportion of lower secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2_WWASH","Proportion of lower secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_WWASH","Proportion of secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_WWASH","Proportion of secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PU_WELEC","Proportion of public upper secondary schools with access to electricity (%)","IDN","Indonesia","2017","2017",95.99782,,
"SCHBSP_3_PU_WELEC","Proportion of public upper secondary schools with access to electricity (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_PU_WELEC","Proportion of public upper secondary schools with access to electricity (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PU_WELEC","Proportion of public upper secondary schools with access to electricity (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","IDN","Indonesia","2017","2017",98.89282,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","PHL","Philippines","2015","2015",54.65145,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","PHL","Philippines","2016","2016",53.93467,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2T3_PU_WINTERN","Proportion of public secondary schools with access to Internet for pedagogical purposes (%)","PHL","Philippines","2015","2015",54.65145,,
"SCHBSP_2T3_PU_WINTERN","Proportion of public secondary schools with access to Internet for pedagogical purposes (%)","PHL","Philippines","2016","2016",53.93467,,
"SCHBSP_2T3_PU_WINTERN","Proportion of public secondary schools with access to Internet for pedagogical purposes (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_PU_WCOMPUT","Proportion of public upper secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2016","2016",80.43291,,
"SCHBSP_3_PU_WCOMPUT","Proportion of public upper secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2017","2017",80.85126,,
"SCHBSP_3_PU_WCOMPUT","Proportion of public upper secondary schools with access to computers for pedagogical purposes (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_2T3_PU_WCOMPUT","Proportion of public secondary schools with access to computers for pedagogical purposes (%)","IDN","Indonesia","2017","2017",61.4128,,
"SCHBSP_2T3_PU_WCOMPUT","Proportion of public secondary schools with access to computers for pedagogical purposes (%)","PHL","Philippines","2015","2015",87.23671,,
"SCHBSP_2T3_PU_WCOMPUT","Proportion of public secondary schools with access to computers for pedagogical purposes (%)","PHL","Philippines","2016","2016",86.09255,,
"SCHBSP_2T3_PU_WCOMPUT","Proportion of public secondary schools with access to computers for pedagogical purposes (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_PU_WINFSTUDIS","Proportion of public upper secondary schools with access to adapted infrastructure and materials for students with disabilities (%)","MYS","Malaysia","2017","2017",29.80567,,
"SCHBSP_2_PU_WWATA","Proportion of public lower secondary schools with access to basic drinking water (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2_PU_WWATA","Proportion of public lower secondary schools with access to basic drinking water (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","IDN","Indonesia","2017","2017",52.83554,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","PHL","Philippines","2015","2015",72.25426,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","PHL","Philippines","2016","2016",71.30661,,
"SCHBSP_3_PU_WWASH","Proportion of public secondary schools with basic handwashing facilities (%)","IDN","Indonesia","2017","2017",58.61693,,
"SCHBSP_3_PU_WWASH","Proportion of public secondary schools with basic handwashing facilities (%)","PHL","Philippines","2015","2015",72.25426,,
"SCHBSP_3_PU_WWASH","Proportion of public secondary schools with basic handwashing facilities (%)","PHL","Philippines","2016","2016",71.30661,,
"SCHBSP_3_PR_WELEC","Proportion of private upper secondary schools with access to electricity (%)","LAO","Lao People's Democratic Republic","2016","2016",95.34884,,
"SCHBSP_3_PR_WELEC","Proportion of private upper secondary schools with access to electricity (%)","MMR","Myanmar","2016","2016",100,,
"SCHBSP_3_PR_WELEC","Proportion of private upper secondary schools with access to electricity (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2T3_PR_WINTERN","Proportion of private secondary schools with access to Internet for pedagogical purposes (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_2T3_PR_WINTERN","Proportion of private secondary schools with access to Internet for pedagogical purposes (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PR_WCOMPUT","Proportion of private upper secondary schools with access to computers for pedagogical purposes (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_PR_WCOMPUT","Proportion of private upper secondary schools with access to computers for pedagogical purposes (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PR_WINFSTUDIS","Proportion of private upper secondary schools with access to adapted infrastructure and materials for students with disabilities (%)","MYS","Malaysia","2017","2017",21.35859,,
"SCHBSP_3_PR_WWATA","Proportion of private upper secondary schools with access to basic drinking water (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_PR_WWATA","Proportion of private upper secondary schools with access to basic drinking water (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PR_WWATA","Proportion of private upper secondary schools with access to basic drinking water (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_3_PR_WWASH","Proportion of private secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2016","2016",100,,
"SCHBSP_3_PR_WWASH","Proportion of private secondary schools with basic handwashing facilities (%)","MYS","Malaysia","2017","2017",100,,
"SCHBSP_3_PR_WWASH","Proportion of private secondary schools with basic handwashing facilities (%)","SGP","Singapore","2016","2016",100,,
"SCHBSP_1_PR_WCOMPUT","Proportion of private primary schools with access to computers for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_3_WWATA","Proportion of upper secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",83.24163,,
"SCHBSP_3_PR_WINTERN","Proportion of private upper secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2T3_PR_WINTERN","Proportion of private secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_3_PU_WWATA","Proportion of public upper secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",81.19856,,
"SCHBSP_1_PU_WINTERN","Proportion of public primary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.01697,,
"SCHBSP_3_PU_WINTERN","Proportion of public upper secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.79733,,
"SCHBSP_3_WINTERN","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",11.57726,,
"SCHBSP_2_PU_WINFSTUDIS","Proportion of public lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%)","MMR","Myanmar","2017","2017",1.87849,,
"SCHBSP_2_PR_WWASH","Proportion of private lower secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2_PU_WWASH","Proportion of public lower secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",58.46786,,
"SCHBSP_1_WWASH","Proportion of primary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",51.55271,,
"SCHBSP_2_PU_WWATA","Proportion of public lower secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",76.78309,,
"SCHBSP_2T3_WINTERN","Proportion of secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",4.9706,,
"SCHBSP_3_PR_WCOMPUT","Proportion of private upper secondary schools with access to computers for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2_PU_WINTERN","Proportion of public lower secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.04403,,
"SCHBSP_2_PR_WWATA","Proportion of private lower secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2T3_PU_WINTERN","Proportion of public secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.3177,,
"SCHBSP_1_PR_WINTERN","Proportion of private primary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2_PR_WCOMPUT","Proportion of private lower secondary schools with access to computers for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_3_PR_WWATA","Proportion of private upper secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2_WINTERN","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.77214,,
"SCHBSP_2_WWASH","Proportion of lower secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",58.7704,,
"SCHBSP_1_PU_WWASH","Proportion of public primary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",51.46913,,
"SCHBSP_2T3_PR_WCOMPUT","Proportion of private secondary schools with access to computers for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_2_WWATA","Proportion of lower secondary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",76.95221,,
"SCHBSP_3_WWASH","Proportion of secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",64.62632,,
"SCHBSP_1_PR_WWATA","Proportion of private primary schools with access to basic drinking water (%)","MMR","Myanmar","2016","2016",71.11111,"+","National Estimation"
"SCHBSP_1_PR_WWATA","Proportion of private primary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_3_PR_WWASH","Proportion of private secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_1_PR_WWASH","Proportion of private primary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_3_PU_WWASH","Proportion of public secondary schools with basic handwashing facilities (%)","MMR","Myanmar","2017","2017",60.31379,,
"SCHBSP_1_WINTERN","Proportion of primary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",0.18915,,
"SCHBSP_3_PU_WINFSTUDIS","Proportion of public upper secondary schools with access to adapted infrastructure and materials for students with disabilities (%)","MMR","Myanmar","2017","2017",0.84877,,
"SCHBSP_2_PR_WINTERN","Proportion of private lower secondary schools with access to Internet for pedagogical purposes (%)","MMR","Myanmar","2017","2017",100,,
"SCHBSP_1_PU_WINFSTUDIS","Proportion of public primary schools with access to adapted infrastructure and materials for students with disabilities (%)","MMR","Myanmar","2017","2017",0.68437,,
"SCHBSP_1_WWATA","Proportion of primary schools with access to basic drinking water (%)","MMR","Myanmar","2016","2016",70.85019,"+","National Estimation"
"SCHBSP_1_WWATA","Proportion of primary schools with access to basic drinking water (%)","MMR","Myanmar","2017","2017",69.96217,,
"SCHBSP_1_WWASH","Proportion of primary schools with basic handwashing facilities (%)","KHM","Cambodia","2016","2016",48.8444,"+","National Estimation"
"SCHBSP_1_PR_WWASH","Proportion of private primary schools with basic handwashing facilities (%)","PHL","Philippines","2016","2016",3.09071,"+","National Estimation"
"SCHBSP_1_WTOILA","Proportion of primary schools with single-sex basic sanitation facilities (%)","KHM","Cambodia","2016","2016",48.40097,"+","National Estimation"
"SCHBSP_1_WWATA","Proportion of primary schools with access to basic drinking water (%)","PHL","Philippines","2016","2016",48.70244,"+","National Estimation"
"SCHBSP_1_WTOILA","Proportion of primary schools with single-sex basic sanitation facilities (%)","PHL","Philippines","2016","2016",32.75059,"+","National Estimation"
"SCHBSP_1_WWASH","Proportion of primary schools with basic handwashing facilities (%)","PHL","Philippines","2016","2016",49.49892,"+","National Estimation"
